postal_code,attendance,lat,lon
T3A5Z6,55,51.15064,-114.124053
T3A2Y4,55,51.126062,-114.155529
T2J7A9,55,50.947457,-114.024656
T2N0R1,55,51.05606126,-114.1260546
T2T6M4,55,51.01758149,-114.1153764
T2N0Y4,55,51.057942,-114.127995
T3M0G9,55,50.878674,-113.948718
T2X2V6,55,50.905149,-114.028574
T3G1B7,55,51.12075,-114.192803
T2T6P9,55,51.085632,-114.011888
T2N3Z6,54,51.071502,-114.136111
T3L1K2,54,51.114654,-114.212617
T2E0M9,54,51.059029,-114.057272
T2N3A1,54,51.060626,-114.1404
T3E5X6,54,51.002071,-114.133362
T3G5P6,54,51.143082,-114.229507
T3B3T6,54,51.10359,-114.195617
T3C1Y3,54,51.0493245,-114.147956
T2L2G1,54,51.090786,-114.131713
T3H4H3,54,51.02351,-114.210926
T2G4K5,54,51.036867,-114.045028
T2J6G3,54,50.918768,-113.998306
T3K3J4,54,51.141826,-114.117236
T2K1Z4,54,51.092835,-114.072972
T2J4X6,54,50.93432894,-114.0497638
T3K2E6,54,51.13541548,-114.0769236
T2T4G1,54,51.033156,-114.098874
T3E2Z2,54,51.036125,-114.139733
T2W3Y3,54,50.956238,-114.127027
T3M0H7,54,50.878674,-113.948718
T2X3X5,54,50.880775,-114.04204
T2M0W2,54,51.068755,-114.087504
T3H5X4,54,51.013124,-114.213647
T3B3G6,54,51.109947,-114.183486
T3P1E7,54,51.163169,-114.112184
T3A5A7,54,51.142503,-114.160311
T3B5T7,54,51.0900575,-114.2562905
T3A2B4,54,51.108619,-114.163263
T3K4C4,53,51.154527,-114.045303
T2E4R5,53,51.053462,-114.0324
T2E3S7,53,51.057745,-114.053757
T2Z3B6,53,50.933317,-113.980523
T3A2M4,53,51.118241,-114.151665
T2Z0E3,53,50.919705,-113.955925
T2B1K8,53,51.034623,-113.967178
T3K4J7,53,51.162472,-114.04728
T2M3S5,53,51.0761,-114.102347
T3H0C1,53,51.059982,-114.19944
T3A0G4,52,51.086096,-114.162029
T2L1G4,52,51.10047,-114.128093
T2Y4B3,52,50.897039,-114.087495
T3G5T1,52,51.15259211,-114.2360814
T2V2K7,52,50.983124,-114.080374
T2N3J3,52,51.05021,-114.110409
T3B0A1,52,51.083833,-114.263415
T3E4E5,52,51.032884,-114.146479
T2Y2N9,52,50.9201,-114.080999
T3A3W4,52,51.125782,-114.144805
T3E4Y9,52,51.014502,-114.149812
T2X3X1,52,50.881278,-114.041604
T3H3S3,52,51.050525,-114.193652
T3B4L1,52,51.106886,-114.203415
T2W2N5,52,50.95301,-114.088033
T3M0B2,52,50.887185,-113.981989
T3E4E3,52,51.032125,-114.151405
T3E2W6,52,51.031469,-114.136909
T3A0N8,52,51.094303,-114.148883
T2Z1P4,52,50.912434,-113.992415
T2Y4L8,52,50.909391,-114.097472
T3H2R7,52,51.042431,-114.183112
T3M0J9,52,50.878674,-113.948718
T3B1E5,52,51.08057782,-114.1587318
T3K1X1,52,51.130726,-114.105679
T2Y4E1,52,50.894968,-114.110363
T3A2H9,52,51.11428,-114.147456
T3E2Z4,51,51.034582,-114.139739
T3H2M1,51,51.02604117,-114.1687691
T2A3G3,51,51.062833,-113.975082
T3K1L2,51,51.127761,-114.063326
T2L1P3,51,51.090398,-114.122094
T2L1C6,51,51.097373,-114.122801
T2E7X3,51,51.065471,-114.006488
T2P3V4,51,51.044937,-114.076555
T2E7H7,51,51.112311,-114.04416
T3E5X3,51,50.99895681,-114.1299403
T3A0R8,51,51.09724,-114.155622
T3G5X6,51,51.146928,-114.219941
T2Y3L7,51,50.90718,-114.095325
T3H4V3,51,51.020723,-114.192231
T2Y1X1,51,50.928049,-114.082144
T3H5V9,51,51.06461,-114.19333
T3G3B5,50,51.126109,-114.172048
T2L1R2,50,51.09139,-114.12462
T2K1A2,50,51.090492,-114.071609
T3G6B5,50,51.132873,-114.075928
T2W2S5,50,50.94581465,-114.107574
T2Z4H9,50,50.925793,-113.963941
T3R1L2,50,51.156247,-114.12886
T3E1Z3,50,51.031488,-114.122375
T2B2W2,50,51.016629,-113.9722155
T3R1H6,50,51.155132,-114.280798
T2N4L1,50,51.071062,-114.125645
T2N3K6,50,51.051186,-114.103023
T2K1Y3,50,51.088251,-114.086448
T3H5V4,50,51.04228,-114.196253
T3H0S9,50,51.04389,-114.197688
T2J3H8,50,50.932555,-114.041297
T3K6H8,50,51.162529,-114.084797
T2E4Y5,50,51.07270971,-114.0137593
T2W6E2,50,50.947125,-114.122844
T3B3G2,50,51.10895,-114.183203
T2L0Y9,50,51.087932,-114.110276
T1Y1J1,50,51.078029,-113.961319
T2L0H9,50,51.09165,-114.115617
T3L3C6,50,51.125675,-114.253431
T3L3C9,50,51.12827,-114.252791
T3A0C1,50,51.0877231,-114.1448544
T1Y7G1,49,51.076669,-113.994737
T1Y2M2,49,51.072336,-113.952595
T3L2L2,49,51.117275,-114.240808
T2H1E9,49,50.980602,-114.059765
T3E2R1,49,51.037516,-114.134083
T3L2J3,49,51.122012,-114.252318
T3A5L2,49,51.146384,-114.119785
T2E7B5,49,51.058588,-114.004823
T2T1R9,48,51.02672,-114.117183
T2J2M4,48,50.945048,-114.043936
T2T4V3,48,51.02003,-114.104871
T3H2J8,48,51.029095,-114.173661
T3E6N4,48,50.9974666,-114.1278657
T2X3S1,48,50.885036,-114.047059
T3K4T1,48,51.165943,-114.044879
T2W2P2,48,50.934186,-114.084223
T2W2K4,48,50.935524,-114.070993
T1Y1N5,48,51.070088,-113.9387855
T2Z4N8,48,50.918709,-113.950618
T3H4Z4,48,51.068731,-114.218437
T3E3C3,48,51.020563,-114.141166
T2B1E6,48,51.026756,-113.974222
T3G3P5,48,51.127305,-114.187393
T2X2G2,48,50.904819,-114.039158
T3C3K7,48,51.049896,-114.152937
T3B5T9,48,51.091067,-114.258869
T2J4G6,48,50.938555,-114.026162
T3K5P9,48,51.169594,-114.047255
T2B2R6,48,51.020164,-113.977611
T2W3V4,48,50.940856,-114.125568
T2Z0B4,48,51.043296,-114.146687
T2J0R9,48,50.964208,-114.058673
T3C2T1,48,51.046917,-114.158768
T2Z1J2,48,50.903869,-113.981413
T3C3K6,48,51.048583,-114.148744
T2T1K5,48,51.0285945,-114.110781
T2J1A7,48,50.96966,-114.042788
T2M1A8,48,51.06970554,-114.0954678
T2V5J4,48,50.969459,-114.109822
T2C4G5,48,50.977889,-114.009717
T3E6Z3,48,51.00458805,-114.1285254
T2S1E2,48,51.010504,-114.07374
T2T2X6,48,51.02809892,-114.0815733
T2E7R4,48,51.064158,-114.004225
T3A6C6,48,51.155964,-114.100069
T2A0Z7,48,51.043141,-113.984784
T2B1E5,48,51.027797,-113.974233
T2X2E7,47,50.905141,-114.051406
T3K3Z2,47,51.140372,-114.084313
T3G5J5,47,51.13587,-114.230047
T2X1N1,47,50.909467,-114.045378
T2N2C2,47,51.057519,-114.097771
T2S2Z1,47,51.02333183,-114.062999
T3R1N8,46,51.157537,-114.135824
T2T4L6,46,51.014351,-114.101943
T2M0W7,46,51.068734,-114.092414
T2N3N9,46,51.052043,-114.11535
T3P1C6,46,51.163853,-114.120114
T3R1L5,46,51.160214,-114.129031
T3P1C9,46,51.165507,-114.12244
T2E8Y4,46,51.075996,-114.022449
T3A4E6,46,51.131693,-114.157423
T2E0N2,46,51.058518,-114.049736
T2V3L8,46,50.965287,-114.087688
T2Z4X9,46,50.910145,-113.930588
T2L2J4,45,51.087752,-114.141241
T3A2J4,45,51.114829,-114.14485
T3M1C1,45,50.894892,-113.980879
T2H1E1,45,50.982169,-114.056689
T3B0N8,45,51.069086,-114.15763
T2N0Z9,45,51.059154,-114.110387
T3L3B4,45,51.117963,-114.252505
T2Y4S3,45,50.905869,-114.112195
T2S1R5,45,51.0217125,-114.06726
T3B4N3,45,51.10607821,-114.1852956
T3A1J3,45,51.10447,-114.150221
T2W5W3,45,50.944979,-114.111019
T2V0G7,45,51.003335,-114.074167
T2P4H4,45,51.049475,-114.067472
T3G1A5,45,51.114946,-114.176904
T2Y2Y9,45,50.914397,-114.076596
T2W2Z8,45,50.94674745,-114.1141779
T2E6C3,45,51.062155,-114.009635
T2E1A3,45,51.063165,-114.05972
T3H4Y2,45,51.015078,-114.211501
T2M1T4,45,51.07323,-114.081554
T2K4P8,45,51.120973,-114.084556
T3R1B9,44,51.000068,-114.131698
T2A6R2,44,51.051556,-113.95263
T3K1Z8,44,51.134006,-114.082822
T2J3M1,44,50.9484,-114.062522
T2Z1C7,44,50.903865,-113.981413
T2X0B1,44,51.022622,-114.196466
T2W3J5,44,50.952958,-114.135138
T3E1L9,44,51.005005,-114.112061
T1Y3Y9,44,51.083341,-113.946301
T2Z0G5,44,50.910587,-113.933243
T3M0A9,44,50.883638,-113.962563
T3B3G3,44,51.106733,-114.184541
T3K2K1,44,51.132873,-114.076221
T2Z1E4,44,50.902291,-113.98726
T2J5P7,44,50.91847054,-114.0110113
T3G1K1,44,51.11753191,-114.1732629
T2W2S2,44,50.94741,-114.107992
T2C4A4,44,50.974355,-114.00345
T3E0X1,44,51.025303,-114.150181
T2X2L5,44,50.898286,-114.028239
T3G5G3,44,51.133677,-114.195079
T3M2G2,44,50.878674,-113.948718
T2A6G4,44,51.049666,-113.974662
T3E2Y1,44,51.033027,-114.138329
T3A5S8,44,51.146294,-114.127583
T3B5S2,44,51.091333,-114.241701
T2Z3H2,44,50.928247,-113.978332
T3E5Z7,44,50.997938,-114.137157
T2Y5G8,44,50.90822,-114.11072
T3E5Z5,44,50.998751,-114.138402
T3K3T6,44,51.143336,-114.112512
T3G4B4,44,51.130194,-114.207971
T2T2S2,43,51.0115195,-114.102
T3P1G9,43,51.167849,-114.126472
T3E6L1,43,51.015972,-114.119399
T2N2A3,43,51.05534395,-114.0947142
T3G3Y6,43,51.137247,-114.191818
T3E6A7,43,50.994674,-114.1337685
T3E6V1,43,51.0143145,-114.1619025
T2G3R1,43,51.033334,-114.022118
T3H1L2,42,51.046778,-114.166136
T3B4B7,42,51.105121,-114.207826
T3H2B5,42,51.025634,-114.167102
T2T3J4,42,51.03231,-114.087417
T3C0M5,42,51.043055,-114.088843
T2Y1X3,42,50.926518,-114.08581
T2N3L3,42,51.0511545,-114.1114905
T2J5V5,42,50.9185625,-114.0027945
T2M1W3,42,51.07332,-114.109356
T3H1V3,42,51.063457,-114.169803
T2W4V8,42,50.934552,-114.121672
T2X3H1,42,50.894956,-114.039489
T3E0Y5,42,51.02401238,-114.1499367
T3E2N6,42,51.033033,-114.132659
T2T2P7,42,51.013207,-114.098835
T3K2K2,42,51.132873,-114.076208
T3A5E8,42,51.144176,-114.151658
T2J4V5,42,50.914904,-114.028043
T3B5W9,42,51.093261,-114.269784
T2M0B4,42,51.061564,-114.065289
T3H5C4,42,51.068887,-114.201564
T3J1A7,42,51.096637,-113.949209
T2X1Y4,42,50.904527,-114.048744
T2Z3P4,42,50.911789,-113.980302
T3K3W3,42,51.139686,-114.121249
T2K2W2,42,51.098417,-114.080015
T3H5B3,42,51.057426,-114.202509
T3H5L3,42,51.069758,-114.204258
T2E4M1,42,51.053303,-114.037704
T3A1L7,42,51.1075475,-114.1592815
T2Z2V7,42,50.952828,-114.010548
T2Z2S7,42,50.93606,-113.986562
T3C0M3,42,51.043551,-114.158034
T2E5Z7,42,51.056938,-114.009534
T2W3E5,42,50.95526733,-114.1139666
T3A2Z4,42,51.125098,-114.146303
T2Y3J3,42,50.899947,-114.074926
T2Z4K9,42,50.92516,-113.972824
T2G5R1,41,51.050206,-114.056825
T2Z1E8,41,50.902294,-113.98726
T3J1X4,41,51.108443,-113.959423
T2G0L5,41,51.045819,-114.059806
T2Z3A8,41,50.93494275,-113.98279
T3H5K3,41,51.054763,-114.215012
T2Z1G8,41,50.902746,-113.985141
T3K6A4,41,51.164393,-114.066419
T2Y4B1,41,50.897049,-114.086002
T3B5S1,41,51.090467,-114.240972
T2X3R9,40,50.88246,-114.025446
T3E6B3,40,50.994713,-114.121789
T3B5X9,40,51.083833,-114.263415
T3H2T9,40,51.032522,-114.172957
T3L1Y3,40,51.117363,-114.225418
T2X2T6,40,50.905448,-114.030596
T3C3G3,40,51.05214,-114.146588
T2C3V9,40,50.983347,-114.022717
T2Z2C1,40,50.910653,-113.991099
T3A4Z2,40,51.146014,-114.098317
T2X3S7,40,50.880788,-114.027124
T2W4Z4,40,50.94277,-114.129088
T2N0M8,40,51.058262,-114.081969
T2N1T9,40,51.058249,-114.084435
T2L0B1,40,51.086568,-114.104478
T3H2G2,40,51.046549,-114.183779
T3E2K4,40,51.031732,-114.129562
T3B0W6,40,51.074086,-114.156331
T2G4L1,40,51.03879,-114.044258
T1Y4K8,40,51.080693,-113.946748
T2Z3Z2,40,50.921435,-113.971088
T3K5K8,40,51.14452,-114.072701
T2W4K3,40,50.943905,-114.1225005
T3J3E1,40,51.115262,-113.95659
T2E4M2,40,51.054766,-114.037711
T2J5Y6,40,50.92684,-114.022468
T3J3G2,40,51.115508,-113.960435
T3G3K9,40,51.127131,-114.182606
T2Z2R2,40,50.935458,-113.989465
T2S2P4,40,51.018918,-114.064142
T3H2P2,40,51.028367,-114.174575
T3G4W6,40,51.144172,-114.197662
T2G1H7,40,51.040451,-114.056344
T3G4P3,40,51.143445,-114.246912
T3K5N1,40,51.164041,-114.05087
T2M1G1,40,51.070533,-114.087489
T2S1G2,40,51.00984942,-114.0735557
T3L3B9,40,51.135484,-114.24747
T2G3Y1,40,51.041667,-114.0263355
T2A7X2,40,51.0528,-113.911709
T2B2R2,40,51.019422,-113.978992
T3L2S3,40,51.130337,-114.236843
T3R1B8,40,51.119361,-114.210888
T2M4C1,40,51.069413,-114.113915
T2K2S9,40,51.0973755,-114.0697325
T2J5L8,40,50.918482,-114.00465
T2P0H7,40,51.049495,-114.068405
T2B2B4,40,51.021122,-113.984005
T2N4R7,40,51.058798,-114.125406
T2N2H2,40,51.0561695,-114.1042835
T2G3B4,40,51.03910197,-114.0401254
T3M0H6,39,50.878674,-113.948718
T2E0H4,39,51.055439,-114.057335
T3C3X6,39,51.042958,-114.135542
T2W0Z1,39,50.956201,-114.0984645
T3E2G4,39,51.03089,-114.126891
T2M1S5,39,51.073303,-114.067632
T3E2G5,39,51.03006,-114.126632
T2E0M2,39,51.057228,-114.043014
T3E2W9,39,51.029304,-114.136893
T2W3N3,39,50.95120363,-114.1152436
T3G5N5,39,51.148259,-114.185483
T3E4G5,39,51.035022,-114.157125
T3K1X4,39,51.13001853,-114.1043883
T3K3T9,39,51.13583,-114.098023
T2V3V4,39,50.966885,-114.1129925
T3B3G4,39,51.1085035,-114.1840505
T3A6L7,39,51.161164,-114.102857
T2M1P2,39,51.072329,-114.0801615
T3E2H6,39,51.034577,-114.128112
T2L0W6,38,51.0832035,-114.112116
T2W3H7,38,50.953479,-114.134102
T2G3T2,38,51.0297255,-114.0206745
T2G5R5,38,51.049815,-114.100667
T3J1J5,38,51.103282,-113.940629
T2E6A6,38,51.060451,-114.004821
T2Z4N6,38,50.903496,-113.968806
T2W0X2,38,50.95423904,-114.0865715
T3H5G6,38,51.065126,-114.191738
T2C4P5,38,50.966019,-114.007081
T2E5R3,38,51.091382,-114.052805
T3K4T7,38,51.151692,-114.04586
T2W4E4,38,50.947705,-114.129475
T3E2W4,38,51.033027,-114.136902
T3M0H8,38,50.878674,-113.948718
T1Y1C5,37,51.072493,-113.959916
T3L2S2,37,51.134465,-114.243969
T3G4L1,37,51.144891,-114.238736
T2C4H1,37,50.967822,-114.007237
T3G1J5,37,51.115623,-114.18669
T2N4Y7,37,51.064404,-114.097114
T2M0W1,37,51.068755,-114.087054
T3H1C8,37,51.062069,-114.186096
T3G4J4,37,51.128442,-114.210125
T2T1L9,37,51.026246,-114.090416
T3P1G5,37,51.163944,-114.123204
T2G1B5,37,51.035647,-114.054925
T2X0A6,37,50.889177,-114.033927
T3K5G6,36,51.16743,-114.047026
T3B4M4,36,51.116014,-114.202698
T2Z4Y4,36,50.927827,-113.969184
T2K2P7,36,51.099081,-114.089836
T3K6A3,36,51.165538,-114.064071
T2C4H4,36,50.978942,-114.006734
T2X2H3,36,50.906479,-114.033787
T3B0N7,36,51.06855645,-114.1570701
T2V0J9,36,50.966232,-114.13561
T2V3J7,36,50.970272,-114.085847
T3H1M7,36,51.050116,-114.179805
T2Z1W4,36,50.950075,-114.013854
T1Y3G4,36,51.093252,-113.966462
T2T5A9,36,51.032073,-114.110211
T2T0W8,36,51.032411,-114.083795
T3H3T5,36,51.028727,-114.178856
T3K6B3,36,51.165799,-114.077967
T2K4A9,36,51.11893,-114.062772
T3L2A6,36,51.126253,-114.247364
T2M0Z4,36,51.069466,-114.081199
T3C3X3,36,51.042583,-114.10196
T2J1B9,36,50.966006,-114.047035
T2Y3M3,36,50.902742,-114.087644
T2T1H7,36,51.029507,-114.109741
T2N2V9,36,51.058479,-114.131916
T2N2P7,36,51.061172,-114.1174915
T2N4E4,36,51.0725205,-114.131808
T3G5W5,36,51.142578,-114.212984
T2W4E1,36,50.947831,-114.129653
T3G1Y5,36,51.12515453,-114.1953137
T2X1T1,36,50.90443701,-114.0457046
T3B1M1,36,51.089852,-114.2113785
T2C0T6,36,50.989696,-114.009234
T3H5Y2,36,51.036304,-114.212926
T3E6Z7,36,51.002143,-114.122205
T2M2X9,36,51.064496,-114.069922
T2J2X6,36,50.936564,-114.036449
T3K6E9,36,51.173901,-114.066953
T2V1M8,36,50.98144616,-114.0881134
T3R1H5,36,51.200344,-114.171465
T2X2E3,36,50.921341,-114.063482
T2C0V9,36,50.9859595,-114.007343
T3M1B9,36,50.893854,-113.980002
T3H2Y9,36,51.025372,-114.175712
T2Y3H7,36,50.901607,-114.082071
T3L1C2,36,51.11796589,-114.2110742
T2W0A3,36,50.960416,-114.079119
T3K6H9,36,51.162468,-114.086218
T3H4S7,36,51.064426,-114.19063
T2J0C5,36,50.957768,-114.041763
T2W3Y1,36,50.938816,-114.121344
T1Y3R4,36,51.085888,-113.957405
T2Y3X6,35,50.901444,-114.107653
T2W1P8,35,50.944341,-114.085986
T2E0E4,35,51.054564,-114.057476
T2W3C1,35,50.95394,-114.10713
T3E6N7,35,51.023781,-114.160986
T2A0C4,35,51.04377,-113.9967565
T3E3G8,35,51.027089,-114.14398
T2A5Y8,35,51.06177864,-113.9329412
T2J1A4,35,50.971284,-114.0458915
T2C3P7,35,50.97797247,-114.0203653
T2M3E9,35,51.066198,-114.075736
T3A1M3,35,51.10880543,-114.147321
T2Z0G9,35,50.921256,-113.954109
T3B5C5,35,51.060268,-114.147222
T2E7C2,35,51.059814,-114.003543
T3B5S3,35,51.091448,-114.241537
T1Y2B8,35,51.072734,-113.940934
T2M1J3,35,51.071525,-114.06415
T3K0E7,35,51.115979,-114.246904
T3G1A7,34,51.11371005,-114.1793839
T2K4A1,34,51.1136815,-114.061129
T2Z3R3,34,50.898555,-113.996147
T2Z4C1,34,50.909762,-113.9462
T3H3T1,34,51.025247,-114.177202
T2Y1H2,34,50.91166782,-114.0808227
T2R1S6,34,51.043482,-114.086468
T3K2B1,34,51.132442,-114.080919
T2W1B6,34,50.957737,-114.103965
T3M1K5,34,50.887445,-113.97632
T2V2T1,34,50.98506073,-114.0933581
T3A4C1,34,51.129623,-114.156699
T3C1L7,34,51.0405155,-114.1279395
T3K6B9,34,51.169618,-114.054421
T2L1Y3,34,51.088484,-114.137011
T2G4H4,34,51.03675102,-114.0432153
T3M0K2,34,50.878674,-113.948718
T3L1J4,34,51.116303,-114.212307
T2B2G3,34,51.02197,-113.99051
T2G3N3,34,51.033358,-114.023645
T2Z4T9,34,50.911881,-113.941705
T2R1L6,34,51.04062721,-114.0682325
T2B2T4,34,51.022608,-113.970089
T1Y6E5,34,51.093272,-113.977214
T2Z4A6,34,50.92422,-113.964796
T2J6T4,34,50.921838,-114.021365
T3E0Z6,34,51.023263,-114.135638
T2N4A6,34,51.068137,-114.139739
T3K5E2,34,51.170321,-114.040119
T3B0B7,34,51.07390349,-114.1624869
T3L2Y4,34,51.13769,-114.247963
T1Y1N9,33,51.069121,-113.948367
T2E0N1,33,51.0590005,-114.05577
T2M2R3,33,51.056997,-114.063357
T3H2W2,33,51.018123,-114.178623
T2X1J3,33,50.91482,-114.047994
T2T6B8,33,51.014902,-114.110782
T3E6S4,33,51.013161,-114.163305
T2T2J2,33,51.02011,-114.085463
T2V3S8,33,50.969449,-114.125566
T2Z3P9,33,50.953269,-114.017096
T3E0A7,33,51.03785813,-114.1244042
T2T1K8,33,51.02859,-114.112084
T3B4P6,33,51.112139,-114.194713
T3A2M7,33,51.08384213,-114.150206
T3L1S7,33,51.108801,-114.213535
T2Y4T1,33,50.915154,-114.108236
T2A1M7,33,51.049318,-113.970016
T2Z1T9,33,50.90362,-113.987485
T3G0A4,33,51.148199,-114.230707
T3E1K8,33,51.005901,-114.109354
T3B2B2,33,51.095899,-114.211495
T3A4B7,33,51.129002,-114.156421
T2M2K6,33,51.077838,-114.069507
T3B3K1,33,51.099363,-114.181692
T2M0Y2,33,51.06971,-114.064152
T3H2W1,33,51.024052,-114.170683
T2J4J8,33,50.922673,-114.0311685
T2E8K1,33,51.055602,-114.062337
T2G0N8,33,51.03521,-114.016954
T2Z2R6,33,50.918344,-113.984622
T2K2W1,33,51.09925,-114.078894
T2K0G4,33,51.089596,-114.087038
T3A4P5,32,51.135954,-114.153249
T3G4M5,32,51.141985,-114.188608
T2J2X2,32,50.9353175,-114.039443
T3L0B7,32,51.134289,-114.238676
T3G4M6,32,51.139965,-114.189661
T2W3B8,32,50.95218,-114.1089435
T2W2N6,32,50.9520524,-114.0813908
T2V2G9,32,50.997732,-114.094902
T2Y2W2,32,50.903145,-114.083357
T2Z4M1,32,50.910334,-113.942337
T2X1J7,32,50.9128201,-114.0439729
T2Z1B3,32,50.90316,-113.989884
T2Y0A2,32,50.915721,-114.112999
T3M0B7,32,50.887364,-113.985261
T2Y2E6,32,50.916243,-114.081725
T3E7R3,32,51.001807,-114.127302
T3A6C1,32,51.138984,-114.133854
T3N0M8,32,51.1651512,-113.9656541
T3G5B9,32,51.139054,-114.23484
T2K1X4,32,51.0878455,-114.089153
T3K0B7,32,51.166763,-114.106045
T3L2L6,32,51.117853,-114.238723
T2X1B9,32,50.919195,-114.058021
T3K4V3,32,51.144257,-114.055237
T2W3W6,32,50.936723,-114.127751
T3H1M8,32,51.0423945,-114.1723715
T3K3Z4,32,51.142336,-114.086309
T3A4E7,32,51.132478,-114.156967
T2V4E3,32,50.963876,-114.119257
T3M1G2,32,50.886983,-113.984847
T2G0N3,32,51.040496,-114.029621
T2S3G5,32,51.029608,-114.064725
T3L2Z4,32,51.117967,-114.250758
T3G4C1,32,51.144526,-114.171653
T2B0J5,32,51.024438,-113.988037
T2N0J4,32,51.057703,-114.080766
T3B5W1,32,51.091117,-114.266138
T2G5R4,31,51.041893,-114.020503
T2V1P3,31,50.970162,-114.0903675
T2Z2C2,31,50.944477,-114.008728
T1Y2Z7,31,51.090586,-113.95938
T3H4P9,31,51.012341,-114.200621
T2M0J9,31,51.067085,-114.042889
T1Y5B5,31,51.095366,-113.947877
T2T2C8,31,51.0231985,-114.115661
T3E7S3,31,51.004551,-114.122065
T2J0A6,31,50.9717735,-114.0553075
T2E1W1,31,51.073251,-114.054678
T2T2V4,30,51.009715,-114.106482
T2E4J5,30,51.056178,-114.04168
T2W1P9,30,50.950815,-114.081484
T2Z1S8,30,50.903556,-113.982749
T2X3T3,30,50.8799,-114.02637
T2N0J3,30,51.05876,-114.07899
T2W3T5,30,50.938627,-114.121427
T2G5R8,30,51.049815,-114.100667
T3A5V5,30,51.151849,-114.1035813
T2J3C2,30,50.936067,-114.044173
T2E5K4,30,51.0656845,-114.038195
T2S0J1,30,51.03233,-114.066128
T3K4Z1,30,51.141876,-114.062473
T2Y3N4,30,50.905557,-114.103854
T3G5B8,30,51.139059,-114.234834
T3L2N6,30,51.134437,-114.263411
T2T2R7,30,51.012603,-114.104991
T2V3A2,30,50.976681,-114.077273
T2Y4T7,30,51.043664,-114.118065
T3E4R7,30,51.025402,-114.138952
T3H2A5,30,51.045667,-114.184146
T2N1E4,30,51.06013846,-114.1117801
T3L1L6,30,51.110822,-114.211949
T3E5W7,30,50.998339,-114.126544
T2E5B9,30,51.057959,-114.0355485
T2L1S2,30,51.094763,-114.130387
T2Z3W2,30,50.920008,-113.973061
T2M1N4,30,51.072428,-114.067634
T3H4R4,30,51.014344,-114.203362
T3G2C3,30,51.119676,-114.184126
T2T1V9,30,51.024912,-114.1008445
T3B1Y1,30,51.091932,-114.2051705
T3G5E9,30,51.131114,-114.220742
T2X1W5,30,50.904204,-114.042517
T2B1W6,30,51.026045,-113.978032
T2M1M7,30,51.071382,-114.105502
T3A6A5,30,51.157605,-114.103597
T2W4M6,30,50.94763817,-114.1377154
T3K2Y9,30,51.135166,-114.096755
T3G3W9,30,51.136588,-114.191103
T2C4A8,30,50.970811,-114.014626
T3E5X8,30,51.00514,-114.13526
T2T3K7,30,51.032289,-114.088958
T2J1T8,30,50.962264,-114.040545
T2E4A5,30,51.053393,-114.046931
T3A1Y5,30,51.1131855,-114.1666465
T2C3Z6,30,50.972535,-114.010496
T3A4W8,30,51.129415,-114.148933
T2J7C1,30,50.930137,-114.02378
T2M0A2,30,51.05895824,-114.0642306
T2M1W9,30,51.074222,-114.062476
T3C1P7,30,51.048036,-114.139714
T2Z1L1,30,50.907241,-113.977378
T2C2E6,30,50.97956,-113.996938
T2B3E7,30,51.018918,-113.964879
T2E0L8,30,51.058183,-114.059718
T2N3X1,30,51.062707,-114.121808
T2L1S1,30,51.096557,-114.128758
T3K1H1,30,51.129134,-114.07951
T2Z3C7,30,50.900176,-113.994893
T3K4E3,30,51.14058417,-114.1062843
T3M1A6,29,50.891457,-113.982551
T2V0S9,29,50.985754,-114.090279
T2P5M9,29,51.05184171,-114.0786056
T3A5T1,29,51.147118,-114.12958
T3K4H6,29,51.143815,-114.061108
T3G5X8,29,51.146866,-114.221246
T2R1S4,29,51.03874,-114.06891
T2L0C9,29,51.09018,-114.121578
T2N0E7,29,51.055967,-114.081571
T2T2G6,29,51.022022,-114.103604
T2J2J6,29,50.9475834,-114.0468766
T3E2Z8,29,51.030872,-114.139621
T3C1C7,28,51.040013,-114.093275
T2N4Y8,28,51.064404,-114.097173
T2Y4K3,28,50.913456,-114.096045
T2K0Z3,28,51.096239,-114.064972
T2P3J3,28,51.047027,-114.081046
T3L2X6,28,51.137234,-114.242705
T3E2B6,28,51.0264155,-114.1238645
T2R1B1,28,51.04119,-114.080497
T2M3G8,28,51.064655,-114.077133
T3K5C1,28,51.150706,-114.087873
T1Y2M9,28,51.070076,-113.949966
T3M0E3,28,50.887901,-113.965126
T2C3L4,28,50.976392,-114.026242
T2E8T4,28,51.076986,-114.004978
T3J3T8,28,51.103117,-113.927615
T3L2W4,28,51.139172,-114.248127
T2Z4L2,28,50.910371,-113.943024
T2C3P3,28,50.979323,-114.019299
T3G3Y9,28,51.1389,-114.187512
T2N1X5,28,51.05643,-114.08905
T3A2T3,28,51.123383,-114.156824
T2V2S7,28,50.9797989,-114.0916722
T2J5L3,28,50.933422,-114.064058
T3A5Y3,28,51.147026,-114.133296
T2X2R1,28,50.901729,-114.048361
